time,DRN01,DRN02,DRN03,DRN04,DRN05,DRN06,DRN07,DRN08,DRN09,DRN10,DRN11,DRN12,DRN13,DRN14,DRN15,DRN16,DRN17,DRN18
10288.40000000,-89572.,-0.76082E+06,-0.14812E+06,-0.11256E+07,-0.52750E+07,-0.59501E+06,-0.20622E+07,-0.20256E+07,-0.12995E+08,0.0000,-0.43359E+07,-0.15018E+07,-0.86835E+07,-0.39924E+07,-0.13679E+07,-0.10836E+07,-0.36802E+07,-0.14302E+07
10316.40000000,-87078.,-0.73946E+06,-0.14221E+06,-0.10786E+07,-0.50508E+07,-0.58285E+06,-0.19465E+07,-0.19538E+07,-0.12649E+08,0.0000,-0.41501E+07,-0.13988E+07,-0.83020E+07,-0.36191E+07,-0.13209E+07,-0.10079E+07,-0.33635E+07,-0.13523E+07
10347.40000000,-84391.,-0.71725E+06,-0.13673E+06,-0.10381E+07,-0.48405E+07,-0.57049E+06,-0.18395E+07,-0.19011E+07,-0.12412E+08,0.0000,-0.40623E+07,-0.13493E+07,-0.80015E+07,-0.33346E+07,-0.12732E+07,-0.99712E+06,-0.31495E+07,-0.12742E+07
10377.40000000,-86028.,-0.73429E+06,-0.14356E+06,-0.10821E+07,-0.50846E+07,-0.58424E+06,-0.20458E+07,-0.20955E+07,-0.15317E+08,0.0000,-0.49150E+07,-0.26130E+07,-0.82992E+07,-0.39135E+07,-0.12887E+07,-0.18670E+07,-0.41178E+07,-0.13051E+07
10408.40000000,-88838.,-0.77352E+06,-0.15311E+06,-0.11484E+07,-0.55651E+07,-0.59910E+06,-0.24761E+07,-0.23083E+07,-0.18337E+08,0.0000,-0.61742E+07,-0.37130E+07,-0.90987E+07,-0.47231E+07,-0.14029E+07,-0.30345E+07,-0.54604E+07,-0.14263E+07
10438.40000000,-90927.,-0.79332E+06,-0.15985E+06,-0.12041E+07,-0.58829E+07,-0.61436E+06,-0.28385E+07,-0.24213E+07,-0.19773E+08,0.0000,-0.70519E+07,-0.43544E+07,-0.10033E+08,-0.55218E+07,-0.14813E+07,-0.41508E+07,-0.68265E+07,-0.15456E+07
10469.40000000,-92429.,-0.79569E+06,-0.16253E+06,-0.12576E+07,-0.60380E+07,-0.62458E+06,-0.29454E+07,-0.23945E+07,-0.18934E+08,0.0000,-0.69117E+07,-0.42185E+07,-0.10940E+08,-0.59967E+07,-0.15631E+07,-0.48643E+07,-0.73480E+07,-0.16699E+07
10500.40000000,-94418.,-0.82877E+06,-0.16962E+06,-0.12967E+07,-0.63489E+07,-0.63860E+06,-0.31831E+07,-0.25271E+07,-0.19656E+08,0.0000,-0.75539E+07,-0.46305E+07,-0.11679E+08,-0.64939E+07,-0.15943E+07,-0.52565E+07,-0.80063E+07,-0.17560E+07
10530.40000000,-96369.,-0.85258E+06,-0.17328E+06,-0.13062E+07,-0.65660E+07,-0.64934E+06,-0.32789E+07,-0.26273E+07,-0.19394E+08,0.0000,-0.75807E+07,-0.48115E+07,-0.11969E+08,-0.63679E+07,-0.15705E+07,-0.45417E+07,-0.79188E+07,-0.18021E+07
10561.40000000,-94999.,-0.81130E+06,-0.16588E+06,-0.12539E+07,-0.63098E+07,-0.64353E+06,-0.27667E+07,-0.23536E+07,-0.15691E+08,0.0000,-0.58721E+07,-0.32960E+07,-0.11448E+08,-0.57546E+07,-0.14836E+07,-0.27616E+07,-0.70897E+07,-0.17410E+07
10591.40000000,-91998.,-0.78196E+06,-0.15828E+06,-0.11911E+07,-0.58805E+07,-0.62575E+06,-0.24411E+07,-0.21875E+07,-0.14150E+08,0.0000,-0.51006E+07,-0.21543E+07,-0.10606E+08,-0.49312E+07,-0.14170E+07,-0.16556E+07,-0.54072E+07,-0.16216E+07
10622.40000000,-89189.,-0.75578E+06,-0.15099E+06,-0.11327E+07,-0.55240E+07,-0.60939E+06,-0.21992E+07,-0.20766E+07,-0.13342E+08,0.0000,-0.46252E+07,-0.16737E+07,-0.99676E+07,-0.43021E+07,-0.13575E+07,-0.12358E+07,-0.44364E+07,-0.15153E+07
10653.40000000,-86522.,-0.73178E+06,-0.14421E+06,-0.10786E+07,-0.52279E+07,-0.59448E+06,-0.20247E+07,-0.19888E+07,-0.12847E+08,0.0000,-0.43443E+07,-0.14414E+07,-0.91734E+07,-0.38338E+07,-0.13034E+07,-0.10729E+07,-0.38493E+07,-0.14208E+07
10681.40000000,-84141.,-0.71133E+06,-0.13843E+06,-0.10325E+07,-0.49977E+07,-0.58189E+06,-0.19018E+07,-0.19177E+07,-0.12524E+08,0.0000,-0.41453E+07,-0.13315E+07,-0.86065E+07,-0.34850E+07,-0.12578E+07,-0.99891E+06,-0.34958E+07,-0.13418E+07
10712.40000000,-81677.,-0.69000E+06,-0.13317E+06,-0.98844E+06,-0.47882E+07,-0.56911E+06,-0.17906E+07,-0.18547E+07,-0.12320E+08,0.0000,-0.40810E+07,-0.12700E+07,-0.80458E+07,-0.32721E+07,-0.12114E+07,-0.10355E+07,-0.32429E+07,-0.12636E+07
10742.40000000,-83018.,-0.69803E+06,-0.14099E+06,-0.10276E+07,-0.51248E+07,-0.57634E+06,-0.20447E+07,-0.19917E+07,-0.15331E+08,0.0000,-0.50483E+07,-0.23686E+07,-0.85402E+07,-0.39701E+07,-0.12390E+07,-0.21498E+07,-0.45990E+07,-0.13153E+07
10773.40000000,-87076.,-0.74624E+06,-0.15245E+06,-0.10890E+07,-0.55838E+07,-0.59837E+06,-0.24234E+07,-0.22520E+07,-0.17574E+08,0.0000,-0.60329E+07,-0.41513E+07,-0.94674E+07,-0.48822E+07,-0.12742E+07,-0.34601E+07,-0.59792E+07,-0.14039E+07
10803.40000000,-88468.,-0.75357E+06,-0.15806E+06,-0.11479E+07,-0.57910E+07,-0.60612E+06,-0.26227E+07,-0.22659E+07,-0.18253E+08,0.0000,-0.65009E+07,-0.40659E+07,-0.10362E+08,-0.55428E+07,-0.13422E+07,-0.45343E+07,-0.71275E+07,-0.14987E+07
10834.40000000,-91594.,-0.78631E+06,-0.16651E+06,-0.12092E+07,-0.61155E+07,-0.62426E+06,-0.29616E+07,-0.24185E+07,-0.19764E+08,0.0000,-0.73507E+07,-0.49299E+07,-0.11310E+08,-0.62319E+07,-0.14080E+07,-0.54003E+07,-0.77598E+07,-0.15962E+07
10865.40000000,-92929.,-0.78870E+06,-0.17066E+06,-0.12502E+07,-0.62291E+07,-0.63089E+06,-0.30606E+07,-0.24837E+07,-0.19320E+08,0.0000,-0.73797E+07,-0.47421E+07,-0.11910E+08,-0.66468E+07,-0.14277E+07,-0.54946E+07,-0.80955E+07,-0.16497E+07
10895.40000000,-94534.,-0.79898E+06,-0.17236E+06,-0.12433E+07,-0.63067E+07,-0.63577E+06,-0.30787E+07,-0.24994E+07,-0.18440E+08,0.0000,-0.71638E+07,-0.45789E+07,-0.11937E+08,-0.65780E+07,-0.13950E+07,-0.46622E+07,-0.76564E+07,-0.16596E+07
10926.40000000,-93835.,-0.76616E+06,-0.16730E+06,-0.11959E+07,-0.61173E+07,-0.63373E+06,-0.25991E+07,-0.23005E+07,-0.15600E+08,0.0000,-0.57315E+07,-0.35023E+07,-0.11447E+08,-0.60570E+07,-0.13507E+07,-0.30369E+07,-0.69169E+07,-0.16251E+07
10956.40000000,-90902.,-0.73942E+06,-0.15914E+06,-0.11372E+07,-0.57126E+07,-0.61680E+06,-0.23049E+07,-0.21549E+07,-0.14065E+08,0.0000,-0.49611E+07,-0.22397E+07,-0.10582E+08,-0.51640E+07,-0.12921E+07,-0.17801E+07,-0.53276E+07,-0.15214E+07
10987.40000000,-88086.,-0.71527E+06,-0.15154E+06,-0.10820E+07,-0.53714E+07,-0.60109E+06,-0.20831E+07,-0.20486E+07,-0.13228E+08,0.0000,-0.45177E+07,-0.17101E+07,-0.10031E+08,-0.44727E+07,-0.12390E+07,-0.12879E+07,-0.44020E+07,-0.14247E+07
